tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2016-560,US Open,Hard,128,G,20160829,214,106298,24.0,,Lucas Pouille,R,185.0,FRA,22.5,104745,4.0,,Rafael Nadal,L,185.0,ESP,30.2,6-1 2-6 6-4 3-6 7-6(6),5,R16,246.0,11.0,4.0,162.0,74.0,49.0,51.0,23.0,6.0,11.0,1.0,4.0,150.0,89.0,64.0,30.0,23.0,9.0,14.0,25.0,1481.0,5.0,4850.0
2016-5014,Shanghai Masters,Hard,64,M,20161010,281,104678,,,Viktor Troicki,R,193.0,SRB,30.6,104745,4.0,,Rafael Nadal,L,185.0,ESP,30.3,6-3 7-6(3),3,R32,94.0,11.0,2.0,57.0,35.0,32.0,12.0,10.0,0.0,0.0,1.0,0.0,72.0,51.0,30.0,15.0,11.0,3.0,5.0,31.0,1340.0,5.0,4730.0
2017-M020,Brisbane,Hard,32,A,20170102,297,105683,1.0,,Milos Raonic,R,196.0,CAN,26.0,104745,5.0,,Rafael Nadal,L,185.0,ESP,30.5,4-6 6-3 6-4,3,QF,140.0,23.0,3.0,97.0,62.0,50.0,16.0,15.0,6.0,7.0,4.0,0.0,84.0,61.0,39.0,14.0,14.0,2.0,4.0,3.0,5450.0,9.0,3300.0
2017-580,Australian Open,Hard,128,G,20170116,226,103819,17.0,,Roger Federer,R,185.0,SUI,35.4,104745,9.0,,Rafael Nadal,L,185.0,ESP,30.6,6-4 3-6 6-1 3-6 6-3,5,F,217.0,20.0,3.0,138.0,85.0,65.0,26.0,22.0,13.0,17.0,4.0,3.0,151.0,110.0,69.0,23.0,22.0,14.0,20.0,17.0,1980.0,9.0,3195.0
2017-M004,Acapulco,Hard,32,A,20170227,300,105023,,,Sam Querrey,R,198.0,USA,29.3,104745,2.0,,Rafael Nadal,L,185.0,ESP,30.7,6-3 7-6(3),3,F,94.0,19.0,2.0,75.0,48.0,39.0,17.0,11.0,6.0,6.0,1.0,2.0,61.0,42.0,30.0,12.0,10.0,1.0,2.0,40.0,1000.0,6.0,4115.0
2017-M006,Indian Wells Masters,Hard,128,M,20170306,287,103819,9.0,,Roger Federer,R,185.0,SUI,35.5,104745,5.0,,Rafael Nadal,L,185.0,ESP,30.7,6-2 6-3,3,R16,68.0,5.0,1.0,45.0,25.0,19.0,15.0,8.0,1.0,1.0,2.0,0.0,54.0,32.0,18.0,13.0,9.0,1.0,5.0,10.0,3305.0,6.0,4415.0
2017-M007,Miami Masters,Hard,128,M,20170320,300,103819,4.0,,Roger Federer,R,185.0,SUI,35.6,104745,5.0,,Rafael Nadal,L,185.0,ESP,30.7,6-3 6-4,3,F,94.0,5.0,1.0,62.0,39.0,34.0,11.0,10.0,4.0,4.0,4.0,1.0,65.0,41.0,27.0,12.0,9.0,7.0,9.0,6.0,4305.0,7.0,4145.0
2017-M009,Rome Masters,Clay,64,M,20170515,295,106233,8.0,,Dominic Thiem,R,185.0,AUT,23.6,104745,4.0,,Rafael Nadal,L,185.0,ESP,30.9,6-4 6-3,3,QF,111.0,2.0,2.0,67.0,41.0,28.0,15.0,9.0,6.0,7.0,1.0,0.0,70.0,53.0,29.0,9.0,10.0,4.0,8.0,7.0,4035.0,4.0,5195.0
2017-540,Wimbledon,Grass,128,G,20170703,214,104180,16.0,,Gilles Muller,L,193.0,LUX,34.1,104745,4.0,,Rafael Nadal,L,185.0,ESP,31.0,6-3 6-4 3-6 4-6 15-13,5,R16,288.0,30.0,10.0,212.0,133.0,106.0,38.0,33.0,14.0,16.0,23.0,2.0,177.0,119.0,95.0,35.0,33.0,5.0,8.0,26.0,1675.0,2.0,7285.0
2017-0421,Canada Masters,Hard,64,M,20170807,293,133430,,WC,Denis Shapovalov,L,185.0,CAN,18.3,104745,1.0,,Rafael Nadal,L,185.0,ESP,31.1,3-6 6-4 7-6(4),3,R16,165.0,9.0,7.0,120.0,72.0,48.0,28.0,15.0,9.0,11.0,2.0,6.0,105.0,60.0,46.0,25.0,16.0,4.0,6.0,143.0,394.0,2.0,7465.0
2017-M024,Cincinnati Masters,Hard,64,M,20170814,297,106401,,,Nick Kyrgios,R,193.0,AUS,22.2,104745,1.0,,Rafael Nadal,L,185.0,ESP,31.1,6-2 7-5,3,QF,80.0,10.0,5.0,56.0,35.0,30.0,11.0,10.0,2.0,3.0,4.0,2.0,56.0,36.0,25.0,6.0,10.0,3.0,7.0,23.0,1770.0,2.0,7555.0
2017-5014,Shanghai Masters,Hard,64,M,20171009,300,103819,2.0,,Roger Federer,R,185.0,SUI,36.1,104745,1.0,,Rafael Nadal,L,185.0,ESP,31.3,6-4 6-3,3,F,72.0,10.0,0.0,44.0,30.0,25.0,11.0,9.0,0.0,0.0,4.0,0.0,61.0,45.0,28.0,8.0,10.0,4.0,7.0,2.0,7505.0,1.0,9875.0
2017-0352,Paris Masters,Hard,64,M,20171030,297,105936,,Q,Filip Krajinovic,R,185.0,SRB,25.6,104745,1.0,,Rafael Nadal,L,185.0,ESP,31.4,W/O,3,QF,,,,,,,,,,,,,,,,,,,,77.0,681.0,1.0,10465.0
2017-9210,Laver Cup,Hard,8,A,20170922,108,104545,,,John Isner,R,206.0,USA,32.3,104745,,,Rafael Nadal,L,185.0,ESP,31.2,7-5 7-6(1),3,RR,,,,,,,,,,,,,,,,,,,,17.0,2425.0,1.0,9465.0
2018-560,US Open,Hard,128,G,20180827,224,105223,3.0,,Juan Martin del Potro,R,198.0,ARG,29.9,104745,1.0,,Rafael Nadal,L,185.0,ESP,32.2,7-6(3) 6-2 RET,5,SF,121.0,2.0,0.0,65.0,43.0,30.0,12.0,11.0,0.0,2.0,4.0,1.0,71.0,53.0,32.0,7.0,10.0,8.0,12.0,3.0,5500.0,1.0,10040.0
2019-M004,Acapulco,Hard,32,A,20190225,293,106401,,,Nick Kyrgios,R,193.0,AUS,23.8,104745,1.0,,Rafael Nadal,L,185.0,ESP,32.7,3-6 7-6(2) 7-6(6),3,R16,183.0,21.0,6.0,127.0,78.0,64.0,22.0,16.0,9.0,10.0,8.0,3.0,105.0,64.0,54.0,26.0,17.0,1.0,1.0,72.0,750.0,2.0,8320.0
2019-0410,Monte Carlo Masters,Clay,64,M,20190415,298,104926,13.0,,Fabio Fognini,R,178.0,ITA,31.8,104745,2.0,,Rafael Nadal,L,185.0,ESP,32.8,6-4 6-2,3,SF,96.0,1.0,1.0,50.0,24.0,15.0,14.0,9.0,1.0,4.0,0.0,2.0,59.0,41.0,18.0,7.0,9.0,4.0,10.0,18.0,1885.0,2.0,8725.0
2019-0425,Barcelona,Clay,64,A,20190422,299,106233,3.0,,Dominic Thiem,R,185.0,AUT,25.6,104745,1.0,,Rafael Nadal,L,185.0,ESP,32.8,6-4 6-4,3,SF,124.0,5.0,0.0,57.0,41.0,31.0,11.0,10.0,3.0,3.0,1.0,5.0,80.0,59.0,38.0,9.0,10.0,10.0,12.0,5.0,4675.0,2.0,8085.0
2019-540,Wimbledon,Grass,128,G,20190701,225,103819,2.0,,Roger Federer,R,185.0,SUI,37.8,104745,3.0,,Rafael Nadal,L,185.0,ESP,33.0,7-6(3) 1-6 6-3 6-4,5,SF,182.0,14.0,1.0,116.0,79.0,58.0,23.0,19.0,6.0,8.0,10.0,4.0,127.0,81.0,60.0,22.0,20.0,8.0,10.0,3.0,6620.0,2.0,7945.0
2019-0352,Paris Masters,Hard,64,M,20191028,298,133430,,,Denis Shapovalov,L,185.0,CAN,20.5,104745,2.0,,Rafael Nadal,L,185.0,ESP,33.4,W/O,3,SF,,,,,,,,,,,,,,,,,,,,28.0,1460.0,2.0,9225.0
2020-580,Australian Open,Hard,128,G,20200120,220,106233,5.0,,Dominic Thiem,R,185.0,AUT,26.3,104745,1.0,,Rafael Nadal,L,185.0,ESP,33.6,7-6(3) 7-6(4) 4-6 7-6(6),5,QF,250.0,14.0,4.0,140.0,83.0,65.0,28.0,23.0,5.0,9.0,11.0,3.0,151.0,105.0,72.0,24.0,23.0,5.0,8.0,5.0,5890.0,1.0,10235.0
2020-M009,Rome Masters,Clay,64,M,20200914,294,106043,8.0,,Diego Schwartzman,R,170.0,ARG,28.0,104745,2.0,,Rafael Nadal,L,185.0,ESP,34.2,6-2 7-5,3,QF,123.0,0.0,0.0,60.0,36.0,23.0,14.0,10.0,3.0,5.0,2.0,0.0,63.0,27.0,13.0,16.0,10.0,4.0,9.0,15.0,2265.0,2.0,9850.0
2020-0352,Paris Masters,Hard,64,M,20201102,299,100644,4.0,,Alexander Zverev,R,198.0,GER,23.5,104745,1.0,,Rafael Nadal,L,185.0,ESP,34.4,6-4 7-5,3,SF,99.0,13.0,1.0,60.0,43.0,34.0,9.0,11.0,2.0,3.0,5.0,0.0,68.0,46.0,29.0,12.0,11.0,5.0,8.0,7.0,5015.0,2.0,9850.0
2020-0605,Tour Finals,Hard,8,F,20201116,291,106233,3.0,,Dominic Thiem,R,185.0,AUT,27.2,104745,2.0,,Rafael Nadal,L,185.0,ESP,34.4,7-6(7) 7-6(4),3,RR,145.0,6.0,2.0,87.0,51.0,39.0,19.0,12.0,1.0,2.0,2.0,1.0,80.0,48.0,33.0,19.0,12.0,4.0,5.0,3.0,9125.0,2.0,9850.0
2021-0410,Monte Carlo Masters,Clay,64,M,20210412,295,126094,6.0,,Andrey Rublev,R,188.0,RUS,23.4,104745,3.0,,Rafael Nadal,L,185.0,ESP,34.8,6-2 4-6 6-2,3,QF,152.0,2.0,2.0,98.0,60.0,39.0,16.0,13.0,8.0,12.0,1.0,7.0,88.0,52.0,29.0,15.0,13.0,8.0,15.0,8.0,5400.0,3.0,9670.0
2021-0418,Washington,Hard,64,A,20210802,293,144750,14.0,,Lloyd Harris,R,193.0,RSA,24.4,104745,1.0,,Rafael Nadal,L,185.0,ESP,35.1,6-4 1-6 6-4,3,R16,130.0,16.0,3.0,81.0,51.0,39.0,13.0,13.0,4.0,6.0,8.0,2.0,81.0,52.0,41.0,13.0,14.0,1.0,3.0,50.0,1303.0,3.0,8270.0
2021-1536,Madrid Masters,Clay,64,M,20210503,297,100644,5.0,,Alexander Zverev,R,198.0,GER,24.0,104745,1.0,,Rafael Nadal,L,185.0,ESP,34.9,6-4 6-4,3,QF,104.0,4.0,5.0,55.0,34.0,28.0,9.0,10.0,1.0,2.0,0.0,3.0,66.0,42.0,26.0,12.0,10.0,3.0,6.0,6.0,6125.0,2.0,9810.0
2021-580,Australian Open,Hard,128,G,20210208,223,126774,5.0,,Stefanos Tsitsipas,R,193.0,GRE,22.4,104745,2.0,,Rafael Nadal,L,185.0,ESP,34.6,3-6 2-6 7-6(4) 6-4 7-5,5,QF,245.0,17.0,0.0,136.0,84.0,66.0,36.0,26.0,1.0,4.0,15.0,2.0,151.0,103.0,80.0,28.0,25.0,3.0,5.0,6.0,5965.0,2.0,9850.0
2022-0404,Indian Wells Masters,Hard,128,M,20220307,300,126203,20.0,,Taylor Fritz,R,193.0,USA,24.3,104745,4.0,,Rafael Nadal,L,185.0,ESP,35.7,6-3 7-6(5),3,F,126.0,1.0,3.0,76.0,49.0,34.0,13.0,10.0,8.0,10.0,2.0,3.0,78.0,52.0,29.0,14.0,11.0,5.0,9.0,20.0,2010.0,4.0,6515.0
2022-1536,Madrid Masters,Clay,64,M,20220502,296,207989,7.0,,Carlos Alcaraz,R,185.0,ESP,18.9,104745,3.0,,Rafael Nadal,L,185.0,ESP,35.9,6-2 1-6 6-3,3,QF,148.0,4.0,3.0,70.0,39.0,26.0,16.0,12.0,6.0,9.0,1.0,1.0,74.0,52.0,30.0,13.0,12.0,1.0,5.0,9.0,3818.0,4.0,6435.0
2022-0416,Rome Masters,Clay,64,M,20220509,291,133430,13.0,,Denis Shapovalov,L,185.0,CAN,23.0,104745,3.0,,Rafael Nadal,L,185.0,ESP,35.9,1-6 7-5 6-2,3,R16,157.0,13.0,3.0,93.0,63.0,40.0,13.0,13.0,7.0,11.0,2.0,4.0,90.0,65.0,36.0,14.0,14.0,8.0,13.0,16.0,2671.0,4.0,6435.0
2022-540,Wimbledon,Grass,128,G,20220627,225,106401,,,Nick Kyrgios,R,193.0,AUS,27.1,104745,2.0,,Rafael Nadal,L,185.0,ESP,36.0,W/O,5,SF,,,,,,,,,,,,,,,,,,,,40.0,1070.0,4.0,6525.0
2022-0422,Cincinnati Masters,Hard,64,M,20220815,270,106432,,PR,Borna Coric,R,188.0,CRO,25.7,104745,2.0,,Rafael Nadal,L,185.0,ESP,36.1,7-6(9) 4-6 6-3,3,R32,171.0,12.0,1.0,94.0,46.0,38.0,32.0,16.0,0.0,1.0,6.0,7.0,91.0,50.0,42.0,23.0,15.0,1.0,2.0,152.0,360.0,3.0,5620.0
2022-560,Us Open,Hard,128,G,20220829,219,126207,22.0,,Frances Tiafoe,R,188.0,USA,24.6,104745,2.0,,Rafael Nadal,L,185.0,ESP,36.2,6-4 4-6 6-4 6-3,5,R16,214.0,18.0,4.0,116.0,58.0,44.0,35.0,19.0,4.0,6.0,9.0,9.0,114.0,60.0,43.0,30.0,20.0,3.0,8.0,26.0,1400.0,3.0,5630.0
2022-0352,Paris Masters,Hard,64,M,20221031,270,126205,,,Tommy Paul,R,185.0,USA,25.4,104745,2.0,,Rafael Nadal,L,185.0,ESP,36.4,3-6 7-6(4) 6-1,3,R32,152.0,4.0,2.0,88.0,50.0,39.0,18.0,13.0,2.0,5.0,6.0,3.0,99.0,67.0,45.0,12.0,15.0,3.0,8.0,31.0,1330.0,2.0,5810.0
2022-0605,Tour Finals,Hard,8,F,20221114,296,200000,5.0,,Felix Auger Aliassime,R,193.0,CAN,22.2,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.4,6-3 6-4,3,RR,117.0,15.0,2.0,68.0,48.0,39.0,8.0,10.0,5.0,5.0,1.0,4.0,61.0,36.0,26.0,12.0,9.0,2.0,4.0,6.0,3995.0,2.0,5820.0
2022-0605,Tour Finals,Hard,8,F,20221114,295,126203,8.0,,Taylor Fritz,R,193.0,USA,25.0,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.4,7-6(3) 6-1,3,RR,97.0,8.0,1.0,58.0,40.0,32.0,14.0,10.0,0.0,0.0,7.0,4.0,69.0,49.0,37.0,8.0,9.0,7.0,9.0,9.0,2955.0,2.0,5820.0
2023-9900,United Cup,Hard,18,A,20230102,240,200282,7.0,,Alex De Minaur,R,183.0,AUS,23.8,104745,4.0,,Rafael Nadal,L,185.0,ESP,36.5,3-6 6-1 7-5,3,RR,162.0,3.0,6.0,100.0,62.0,39.0,19.0,14.0,8.0,12.0,2.0,4.0,92.0,56.0,34.0,16.0,14.0,7.0,13.0,24.0,1790.0,2.0,6020.0
2023-9900,United Cup,Hard,18,A,20230102,236,111815,15.0,,Cameron Norrie,L,188.0,GBR,27.3,104745,4.0,,Rafael Nadal,L,185.0,ESP,36.5,3-6 6-3 6-4,3,RR,164.0,6.0,2.0,88.0,57.0,42.0,18.0,14.0,5.0,6.0,10.0,4.0,95.0,55.0,40.0,21.0,14.0,9.0,11.0,14.0,2445.0,2.0,6020.0
2024-0339,Brisbane,Hard,32,A,20240101,295,111442,,,Jordan Thompson,R,183.0,AUS,29.7,104745,,WC,Rafael Nadal,L,185.0,ESP,37.5,5-7 7-6(6) 6-3,3,QF,206.0,8.0,3.0,109.0,67.0,51.0,20.0,17.0,6.0,8.0,7.0,2.0,108.0,79.0,58.0,13.0,16.0,1.0,3.0,55.0,902.0,672.0,45.0
2024-0425,Barcelona,Clay,64,A,20240415,281,200282,4,,Alex De Minaur,R,183.0,AUS,25.1,104745,,PR,Rafael Nadal,L,185.0,ESP,37.8,7-5 6-1,3,R32,112.0,2.0,3.0,54.0,28.0,21.0,17.0,9.0,2.0,3.0,0.0,1.0,73.0,50.0,29.0,8.0,10.0,4.0,9.0,11.0,3510.0,644.0,50.0
2024-0416,Rome Masters,Clay,128,M,20240506,245,128034,7,,Hubert Hurkacz,R,196.0,POL,27.2,104745,,PR,Rafael Nadal,L,185.0,ESP,37.9,6-1 6-3,3,R64,93.0,9.0,1.0,56.0,30.0,25.0,16.0,8.0,7.0,7.0,1.0,1.0,53.0,38.0,20.0,8.0,8.0,3.0,7.0,9.0,3730.0,305.0,175.0
